from,to,const,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25,y26,y27,y28,y29,y30,y31,y32,y33,y34,y35,y36,y37,y38,y39,y40
% Geographical variation in feedstock max. availability for cost-curve (k-ton/h),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPMI,7TMI,1.72408962,1.72408962,1.72408962,1.72408962,1.748631083,1.773172547,1.79771401,1.81668,1.83564599,1.85461198,1.87357797,1.89254396,1.909489616,1.926435272,1.943380928,1.960326584,1.97727224,1.99469363,2.01211502,2.02953641,2.0469578,2.06437919,2.073089885,2.08180058,2.090511275,2.09922197,2.107932665,2.11664336,2.125354055,2.13406475,2.142775445,2.15148614,2.160196835,2.16890753,2.177618225,2.18632892,2.195039615,2.20375031,2.212461005,2.2211717,2.229882395
CPMN,7TMN,5.75295712,5.75295712,5.75295712,5.75295712,5.80995041,5.8669437,5.92393699,5.976235612,6.028534234,6.080832856,6.133131478,6.1854301,6.240932464,6.296434828,6.351937192,6.407439556,6.46294192,6.601236702,6.739531484,6.877826266,7.016121048,7.15441583,7.223563221,7.292710612,7.361858003,7.431005394,7.500152785,7.569300176,7.638447567,7.707594958,7.776742349,7.84588974,7.915037131,7.984184522,8.053331913,8.122479304,8.191626695,8.260774086,8.329921477,8.399068868,8.468216259
CPMS,7TMS,0.90209649,0.90209649,0.90209649,0.90209649,0.909688517,0.917280543,0.92487257,0.92963523,0.93439789,0.93916055,0.94392321,0.94868587,0.955182022,0.961678174,0.968174326,0.974670478,0.98116663,0.98874415,0.99632167,1.00389919,1.01147671,1.01905423,1.02284299,1.02663175,1.03042051,1.03420927,1.03799803,1.04178679,1.04557555,1.04936431,1.05315307,1.05694183,1.06073059,1.06451935,1.06830811,1.07209687,1.07588563,1.07967439,1.08346315,1.08725191,1.09104067
CPMO,7TMO,3.11470651,3.11470651,3.11470651,3.11470651,3.137489647,3.160272783,3.18305592,3.199579982,3.216104044,3.232628106,3.249152168,3.26567623,3.288658054,3.311639878,3.334621702,3.357603526,3.38058535,3.404881594,3.429177838,3.453474082,3.477770326,3.50206657,3.514214692,3.526362814,3.538510936,3.550659058,3.56280718,3.574955302,3.587103424,3.599251546,3.611399668,3.62354779,3.635695912,3.647844034,3.659992156,3.672140278,3.6842884,3.696436522,3.708584644,3.720732766,3.732880888
CPMT,7TMT,1.35819789,1.35819789,1.35819789,1.35819789,1.36096326,1.36372863,1.366494,1.360919258,1.355344516,1.349769774,1.344195032,1.33862029,1.344862468,1.351104646,1.357346824,1.363589002,1.36983118,1.37533146,1.38083174,1.38633202,1.3918323,1.39733258,1.40008272,1.40283286,1.405583,1.40833314,1.41108328,1.41383342,1.41658356,1.4193337,1.42208384,1.42483398,1.42758412,1.43033426,1.4330844,1.43583454,1.43858468,1.44133482,1.44408496,1.4468351,1.44958524
CPNE,7TNE,6.79230167,6.79230167,6.79230167,6.79230167,6.909713423,7.027125177,7.14453693,7.231272654,7.318008378,7.404744102,7.491479826,7.57821555,7.677982314,7.777749078,7.877515842,7.977282606,8.07704937,8.211708592,8.346367814,8.481027036,8.615686258,8.75034548,8.817675091,8.885004702,8.952334313,9.019663924,9.086993535,9.154323146,9.221652757,9.288982368,9.356311979,9.42364159,9.490971201,9.558300812,9.625630423,9.692960034,9.760289645,9.827619256,9.894948867,9.962278478,10.02960809
CPNV,7TNV,0.22778338,0.22778338,0.22778338,0.22778338,0.22817278,0.22856218,0.22895158,0.225441204,0.221930828,0.218420452,0.214910076,0.2113997,0.211452242,0.211504784,0.211557326,0.211609868,0.21166241,0.211718828,0.211775246,0.211831664,0.211888082,0.2119445,0.211972709,0.212000918,0.212029127,0.212057336,0.212085545,0.212113754,0.212141963,0.212170172,0.212198381,0.21222659,0.212254799,0.212283008,0.212311217,0.212339426,0.212367635,0.212395844,0.212424053,0.212452262,0.212480471
CPNH,7TNH,0.01003472,0.01003472,0.01003472,0.01003472,0.01005787,0.01008102,0.01010417,0.009942132,0.009780094,0.009618056,0.009456018,0.00929398,0.00929398,0.00929398,0.00929398,0.00929398,0.00929398,0.00929398,0.00929398,0.00929398,0.00929398,0.00929398,0.00929398,0.00929398,0.00929398,0.00929398,0.00929398,0.00929398,0.00929398,0.00929398,0.00929398,0.00929398,0.00929398,0.00929398,0.00929398,0.00929398,0.00929398,0.00929398,0.00929398,0.00929398,0.00929398
CPNJ,7TNJ,0.07508201,0.07508201,0.07508201,0.07508201,0.075492807,0.075903603,0.0763144,0.076324344,0.076334288,0.076344232,0.076354176,0.07636412,0.076794512,0.077224904,0.077655296,0.078085688,0.07851608,0.07926345,0.08001082,0.08075819,0.08150556,0.08225293,0.082626615,0.0830003,0.083373985,0.08374767,0.084121355,0.08449504,0.084868725,0.08524241,0.085616095,0.08598978,0.086363465,0.08673715,0.087110835,0.08748452,0.087858205,0.08823189,0.088605575,0.08897926,0.089352945
CPNM,7TNM,0.25061717,0.25061717,0.25061717,0.25061717,0.251251527,0.251885883,0.25252024,0.24927703,0.24603382,0.24279061,0.2395474,0.23630419,0.24237913,0.24845407,0.25452901,0.26060395,0.26667889,0.270888938,0.275098986,0.279309034,0.283519082,0.28772913,0.289834154,0.291939178,0.294044202,0.296149226,0.29825425,0.300359274,0.302464298,0.304569322,0.306674346,0.30877937,0.310884394,0.312989418,0.315094442,0.317199466,0.31930449,0.321409514,0.323514538,0.325619562,0.327724586
CPNY,7TNY,0.65589793,0.65589793,0.65589793,0.65589793,0.659758993,0.663620057,0.66748112,0.664776204,0.662071288,0.659366372,0.656661456,0.65395654,0.656761362,0.659566184,0.662371006,0.665175828,0.66798065,0.671262304,0.674543958,0.677825612,0.681107266,0.68438892,0.686029747,0.687670574,0.689311401,0.690952228,0.692593055,0.694233882,0.695874709,0.697515536,0.699156363,0.70079719,0.702438017,0.704078844,0.705719671,0.707360498,0.709001325,0.710642152,0.712282979,0.713923806,0.715564633
CPNC,7TNC,0.79556981,0.79556981,0.79556981,0.79556981,0.80359892,0.81162803,0.81965714,0.824636998,0.829616856,0.834596714,0.839576572,0.84455643,0.851811206,0.859065982,0.866320758,0.873575534,0.88083031,0.890913966,0.900997622,0.911081278,0.921164934,0.93124859,0.936290418,0.941332246,0.946374074,0.951415902,0.95645773,0.961499558,0.966541386,0.971583214,0.976625042,0.98166687,0.986708698,0.991750526,0.996792354,1.001834182,1.00687601,1.011917838,1.016959666,1.022001494,1.027043322
CPND,7TND,2.6633411,2.6633411,2.6633411,2.6633411,2.68079938,2.69825766,2.71571594,2.733443794,2.751171648,2.768899502,2.786627356,2.80435521,2.839049158,2.873743106,2.908437054,2.943131002,2.97782495,3.006045426,3.034265902,3.062486378,3.090706854,3.11892733,3.133037568,3.147147806,3.161258044,3.175368282,3.18947852,3.203588758,3.217698996,3.231809234,3.245919472,3.26002971,3.274139948,3.288250186,3.302360424,3.316470662,3.3305809,3.344691138,3.358801376,3.372911614,3.387021852
CPOH,7TOH,3.18021966,3.18021966,3.18021966,3.18021966,3.22219063,3.2641616,3.30613257,3.341085724,3.376038878,3.410992032,3.445945186,3.48089834,3.513379982,3.545861624,3.578343266,3.610824908,3.64330655,3.684928998,3.726551446,3.768173894,3.809796342,3.85141879,3.872230014,3.893041238,3.913852462,3.934663686,3.95547491,3.976286134,3.997097358,4.017908582,4.038719806,4.05953103,4.080342254,4.101153478,4.121964702,4.142775926,4.16358715,4.184398374,4.205209598,4.226020822,4.246832046
CPOK,7TOK,1.28005363,1.28005363,1.28005363,1.28005363,1.28916962,1.29828561,1.3074016,1.304577464,1.301753328,1.298929192,1.296105056,1.29328092,1.30856732,1.32385372,1.33914012,1.35442652,1.36971292,1.380416756,1.391120592,1.401824428,1.412528264,1.4232321,1.428584018,1.433935936,1.439287854,1.444639772,1.44999169,1.455343608,1.460695526,1.466047444,1.471399362,1.47675128,1.482103198,1.487455116,1.492807034,1.498158952,1.50351087,1.508862788,1.514214706,1.519566624,1.524918542
CPOR,7TOR,0.59074214,0.59074214,0.59074214,0.59074214,0.592084667,0.593427193,0.59476972,0.589830276,0.584890832,0.579951388,0.575011944,0.5700725,0.571967968,0.573863436,0.575758904,0.577654372,0.57954984,0.581572254,0.583594668,0.585617082,0.587639496,0.58966191,0.590673117,0.591684324,0.592695531,0.593706738,0.594717945,0.595729152,0.596740359,0.597751566,0.598762773,0.59977398,0.600785187,0.601796394,0.602807601,0.603818808,0.604830015,0.605841222,0.606852429,0.607863636,0.608874843
CPPA,7TPA,1.01798995,1.01798995,1.01798995,1.01798995,1.024575447,1.031160943,1.03774644,1.035446516,1.033146592,1.030846668,1.028546744,1.02624682,1.031380094,1.036513368,1.041646642,1.046779916,1.05191319,1.05872349,1.06553379,1.07234409,1.07915439,1.08596469,1.08936984,1.09277499,1.09618014,1.09958529,1.10299044,1.10639559,1.10980074,1.11320589,1.11661104,1.12001619,1.12342134,1.12682649,1.13023164,1.13363679,1.13704194,1.14044709,1.14385224,1.14725739,1.15066254
CPRI,7TRI,0.00175926,0.00175926,0.00175926,0.00175926,0.00175926,0.00175926,0.00175926,0.001729168,0.001699076,0.001668984,0.001638892,0.0016088,0.0016088,0.0016088,0.0016088,0.0016088,0.0016088,0.0016088,0.0016088,0.0016088,0.0016088,0.0016088,0.0016088,0.0016088,0.0016088,0.0016088,0.0016088,0.0016088,0.0016088,0.0016088,0.0016088,0.0016088,0.0016088,0.0016088,0.0016088,0.0016088,0.0016088,0.0016088,0.0016088,0.0016088,0.0016088
CPSC,7TSC,0.27525898,0.27525898,0.27525898,0.27525898,0.277428097,0.279597213,0.28176633,0.28265996,0.28355359,0.28444722,0.28534085,0.28623448,0.288432604,0.290630728,0.292828852,0.295026976,0.2972251,0.299442096,0.301659092,0.303876088,0.306093084,0.30831008,0.309418578,0.310527076,0.311635574,0.312744072,0.31385257,0.314961068,0.316069566,0.317178064,0.318286562,0.31939506,0.320503558,0.321612056,0.322720554,0.323829052,0.32493755,0.326046048,0.327154546,0.328263044,0.329371542
CPSD,7TSD,3.74247663,3.74247663,3.74247663,3.74247663,3.804741357,3.867006083,3.92927081,3.959852244,3.990433678,4.021015112,4.051596546,4.08217798,4.127405014,4.172632048,4.217859082,4.263086116,4.30831315,4.348085954,4.387858758,4.427631562,4.467404366,4.50717717,4.527063572,4.546949974,4.566836376,4.586722778,4.60660918,4.626495582,4.646381984,4.666268386,4.686154788,4.70604119,4.725927592,4.745813994,4.765700396,4.785586798,4.8054732,4.825359602,4.845246004,4.865132406,4.885018808
CPTN,7TTN,1.02846127,1.02846127,1.02846127,1.02846127,1.034467137,1.040473003,1.04647887,1.043435598,1.040392326,1.037349054,1.034305782,1.03126251,1.036554716,1.041846922,1.047139128,1.052431334,1.05772354,1.068137442,1.078551344,1.088965246,1.099379148,1.10979305,1.115000001,1.120206952,1.125413903,1.130620854,1.135827805,1.141034756,1.146241707,1.151448658,1.156655609,1.16186256,1.167069511,1.172276462,1.177483413,1.182690364,1.187897315,1.193104266,1.198311217,1.203518168,1.208725119
CPTX,7TTX,3.23034342,3.23034342,3.23034342,3.23034342,3.248536067,3.266728713,3.28492136,3.279729526,3.274537692,3.269345858,3.264154024,3.25896219,3.316462372,3.373962554,3.431462736,3.488962918,3.5464631,3.64018278,3.73390246,3.82762214,3.92134182,4.0150615,4.06192134,4.10878118,4.15564102,4.20250086,4.2493607,4.29622054,4.34308038,4.38994022,4.43680006,4.4836599,4.53051974,4.57737958,4.62423942,4.67109926,4.7179591,4.76481894,4.81167878,4.85853862,4.90539846
CPUT,7TUT,0.37723639,0.37723639,0.37723639,0.37723639,0.378047193,0.378857997,0.3796688,0.374590526,0.369512252,0.364433978,0.359355704,0.35427743,0.354635818,0.354994206,0.355352594,0.355710982,0.35606937,0.356408592,0.356747814,0.357087036,0.357426258,0.35776548,0.357935091,0.358104702,0.358274313,0.358443924,0.358613535,0.358783146,0.358952757,0.359122368,0.359291979,0.35946159,0.359631201,0.359800812,0.359970423,0.360140034,0.360309645,0.360479256,0.360648867,0.360818478,0.360988089
CPVT,7TVT,0.04811343,0.04811343,0.04811343,0.04811343,0.048194447,0.048275463,0.04835648,0.047592592,0.046828704,0.046064816,0.045300928,0.04453704,0.04453704,0.04453704,0.04453704,0.04453704,0.04453704,0.04453704,0.04453704,0.04453704,0.04453704,0.04453704,0.04453704,0.04453704,0.04453704,0.04453704,0.04453704,0.04453704,0.04453704,0.04453704,0.04453704,0.04453704,0.04453704,0.04453704,0.04453704,0.04453704,0.04453704,0.04453704,0.04453704,0.04453704,0.04453704
CPVA,7TVA,0.63524721,0.63524721,0.63524721,0.63524721,0.639247017,0.643246823,0.64724663,0.644965522,0.642684414,0.640403306,0.638122198,0.63584109,0.638786474,0.641731858,0.644677242,0.647622626,0.65056801,0.655791596,0.661015182,0.666238768,0.671462354,0.67668594,0.679297733,0.681909526,0.684521319,0.687133112,0.689744905,0.692356698,0.694968491,0.697580284,0.700192077,0.70280387,0.705415663,0.708027456,0.710639249,0.713251042,0.715862835,0.718474628,0.721086421,0.723698214,0.726310007
CPWA,7TWA,0.99484475,0.99484475,0.99484475,0.99484475,0.997543183,1.000241617,1.00294005,1.000638754,0.998337458,0.996036162,0.993734866,0.99143357,0.99977597,1.00811837,1.01646077,1.02480317,1.03314557,1.04312187,1.05309817,1.06307447,1.07305077,1.08302707,1.08801522,1.09300337,1.09799152,1.10297967,1.10796782,1.11295597,1.11794412,1.12293227,1.12792042,1.13290857,1.13789672,1.14288487,1.14787302,1.15286117,1.15784932,1.16283747,1.16782562,1.17281377,1.17780192
CPWV,7TWV,0.14664973,0.14664973,0.14664973,0.14664973,0.147012583,0.147375437,0.14773829,0.145684784,0.143631278,0.141577772,0.139524266,0.13747076,0.137816332,0.138161904,0.138507476,0.138853048,0.13919862,0.140847462,0.142496304,0.144145146,0.145793988,0.14744283,0.148267251,0.149091672,0.149916093,0.150740514,0.151564935,0.152389356,0.153213777,0.154038198,0.154862619,0.15568704,0.156511461,0.157335882,0.158160303,0.158984724,0.159809145,0.160633566,0.161457987,0.162282408,0.163106829
CPWI,7TWI,2.37726477,2.37726477,2.37726477,2.37726477,2.401935003,2.426605237,2.45127547,2.46381118,2.47634689,2.4888826,2.50141831,2.51395402,2.536873848,2.559793676,2.582713504,2.605633332,2.62855316,2.659814512,2.691075864,2.722337216,2.753598568,2.78485992,2.800490596,2.816121272,2.831751948,2.847382624,2.8630133,2.878643976,2.894274652,2.909905328,2.925536004,2.94116668,2.956797356,2.972428032,2.988058708,3.003689384,3.01932006,3.034950736,3.050581412,3.066212088,3.081842764
CPWY,7TWY,0.39808634,0.39808634,0.39808634,0.39808634,0.399170887,0.400255433,0.40133998,0.396483974,0.391627968,0.386771962,0.381915956,0.37705995,0.37765426,0.37824857,0.37884288,0.37943719,0.3800315,0.380529272,0.381027044,0.381524816,0.382022588,0.38252036,0.382769246,0.383018132,0.383267018,0.383515904,0.38376479,0.384013676,0.384262562,0.384511448,0.384760334,0.38500922,0.385258106,0.385506992,0.385755878,0.386004764,0.38625365,0.386502536,0.386751422,0.387000308,0.387249194
CPAL,8TAL,1.09488426,1.09488426,1.09488426,1.09488426,1.099702933,1.104521607,1.10934028,1.113560186,1.117780092,1.121999998,1.126219904,1.13043981,1.133388886,1.136337962,1.139287038,1.142236114,1.14518519,1.147486114,1.149787038,1.152087962,1.154388886,1.15668981,1.157840272,1.158990734,1.160141196,1.161291658,1.16244212,1.163592582,1.164743044,1.165893506,1.167043968,1.16819443,1.169344892,1.170495354,1.171645816,1.172796278,1.17394674,1.175097202,1.176247664,1.177398126,1.178548588
CPAZ,8TAZ,0.01681713,0.01681713,0.01681713,0.01681713,0.01695602,0.01709491,0.0172338,0.017384262,0.017534724,0.017685186,0.017835648,0.01798611,0.018141202,0.018296294,0.018451386,0.018606478,0.01876157,0.018912034,0.019062498,0.019212962,0.019363426,0.01951389,0.019589122,0.019664354,0.019739586,0.019814818,0.01989005,0.019965282,0.020040514,0.020115746,0.020190978,0.02026621,0.020341442,0.020416674,0.020491906,0.020567138,0.02064237,0.020717602,0.020792834,0.020868066,0.020943298
CPAR,8TAR,0.86725694,0.86725694,0.86725694,0.86725694,0.86909336,0.87092978,0.8727662,0.874298608,0.875831016,0.877363424,0.878895832,0.88042824,0.88112963,0.88183102,0.88253241,0.8832338,0.88393519,0.884319448,0.884703706,0.885087964,0.885472222,0.88585648,0.886048609,0.886240738,0.886432867,0.886624996,0.886817125,0.887009254,0.887201383,0.887393512,0.887585641,0.88777777,0.887969899,0.888162028,0.888354157,0.888546286,0.888738415,0.888930544,0.889122673,0.889314802,0.889506931
CPCA,8TCA,0.58336806,0.58336806,0.58336806,0.58336806,0.584394293,0.585420527,0.58644676,0.58706713,0.5876875,0.58830787,0.58892824,0.58954861,0.589261574,0.588974538,0.588687502,0.588400466,0.58811343,0.587402782,0.586692134,0.585981486,0.585270838,0.58456019,0.584204866,0.583849542,0.583494218,0.583138894,0.58278357,0.582428246,0.582072922,0.581717598,0.581362274,0.58100695,0.580651626,0.580296302,0.579940978,0.579585654,0.57923033,0.578875006,0.578519682,0.578164358,0.577809034
